"","PID","DateSold","SalePrice","logSalePrice","Rate","LotArea","GrLivArea","Neighborhood","Neighborhood_Int","MSZoning_Int","CentralAir","Age","RemodSinceBuilt","StreetAlley","LotShape","LandContour","LandSlope","LotConfig","IsOnMainroad","IsNearRailroad","IsNearPark","MSSubClass","MSZoning","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition","IsPUD","NumFloors","Collapse_MSSubClass","Combine_BathroomsBsmt","Combine_BathroomsAbvGrd","AllBathrooms","Combine_Age","IsRenovated"
"2056",528344100,2009-07-01,336000,5.52633927738984,3.53640909090909,12203,2612,"NoRidge","27","6","1",11,1,"1","1","1","0","2","0","0","0","Dwelling_60","RL","1Fam","2Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",975,4,3,"PConc",4,3,1,6,854,1,0,371,1225,"GasA",5,"SBrkr",1276,1336,0,1,0,2,1,4,1,4,8,8,1,3,"Attchd",1998,"Fin",3,676,3,3,3,250,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",1,2.5,3.5,10,TRUE
"2057",528315090,2009-07-01,337000,5.52762990087134,3.53640909090909,9430,2365,"NoRidge","27","6","1",10,0,"1","0","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",673,4,3,"PConc",4,3,2,6,1163,1,0,89,1252,"GasA",5,"SBrkr",1268,1097,0,1,0,2,1,3,1,4,8,8,1,4,"Attchd",1999,"RFn",3,856,3,3,3,0,128,0,0,180,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",1,2.5,3.5,10,FALSE
"2058",528102040,2009-07-01,337500,5.52827377716704,3.53640909090909,12456,1718,"NridgHt","26","6","1",3,1,"1","0","1","0","0","0","0","0","Dwelling_20","RL","1Fam","1Story",10,5,"Hip","CompShg","CemntBd","CmentBd","Stone",230,5,3,"PConc",5,3,4,6,1172,1,0,528,1700,"GasA",5,"SBrkr",1718,0,0,1,0,2,0,3,1,5,7,8,1,4,"Attchd",2008,"Fin",3,786,3,3,3,216,48,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,2,3,2,TRUE
"2059",526355080,2009-07-01,345000,5.53781909507327,3.53640909090909,13860,2704,"NAmes","11","6","1",37,23,"1","0","1","0","1","0","0","0","Dwelling_80","RL","1Fam","SLvl",8,7,"Gable","CompShg","Plywood","Wd Sdng","None",0,4,3,"CBlock",4,3,4,6,1410,1,0,542,1952,"GasA",4,"SBrkr",2000,704,0,1,0,2,1,4,1,5,9,8,3,3,"Attchd",1972,"Fin",2,538,3,3,3,269,111,0,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,2,"Split",1,2.5,3.5,14,TRUE
"2060",528112040,2009-07-01,360000,5.55630250076729,3.53640909090909,11578,1736,"NridgHt","26","6","1",1,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",9,5,"Gable","CompShg","VinylSd","VinylSd","Stone",302,5,3,"PConc",5,3,1,1,0,1,0,1736,1736,"GasA",5,"SBrkr",1736,0,0,0,0,2,0,3,1,5,7,8,1,4,"Attchd",2008,"RFn",3,834,3,3,3,319,90,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,2,2,1,FALSE
"2061",527254020,2009-07-01,372500,5.57112627708431,3.53640909090909,11844,2046,"StoneBr","25","6","1",1,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","Stone",464,4,3,"PConc",5,3,2,1,0,1,0,2046,2046,"GasA",5,"SBrkr",2046,0,0,0,0,2,1,3,1,4,7,8,1,4,"Attchd",2008,"Fin",3,834,3,3,3,322,82,0,0,0,0,0,"NoFence","NoMisc",0,"New","Partial",FALSE,1,"Traditional",0,2.5,2.5,1,FALSE
"2062",528178010,2009-07-01,382500,5.58263143948964,3.53640909090909,15262,2200,"NridgHt","26","6","1",6,1,"1","1","1","0","2","0","0","0","Dwelling_20","RL","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",470,4,3,"PConc",5,3,4,6,1557,1,0,643,2200,"GasA",5,"SBrkr",2200,0,0,1,0,2,1,3,1,5,8,8,1,4,"Attchd",2003,"Fin",3,685,3,3,3,208,55,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,2.5,3.5,5,TRUE
"2063",528108040,2009-07-01,398800,5.60075514963962,3.53640909090909,12350,2690,"NridgHt","26","6","1",0,0,"1","0","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",9,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,3,1,6,986,1,0,379,1365,"GasA",5,"SBrkr",1365,1325,0,1,0,2,1,3,1,5,8,8,1,4,"Attchd",2009,"RFn",3,864,3,3,3,0,197,0,0,0,0,0,"NoFence","NoMisc",0,"New","Partial",FALSE,2,"Traditional",1,2.5,3.5,0,FALSE
"2064",528390100,2009-07-01,402000,5.60422605308447,3.53640909090909,46589,2448,"NoRidge","27","6","1",15,11,"1","2","1","0","4","0","0","0","Dwelling_60","RL","1Fam","2Story",8,7,"Hip","CompShg","VinylSd","VinylSd","BrkFace",528,4,3,"PConc",4,4,1,6,1361,3,180,88,1629,"GasA",5,"SBrkr",1686,762,0,1,0,2,1,4,1,4,8,8,1,3,"Attchd",1994,"RFn",3,711,3,3,3,517,76,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",1,2.5,3.5,4,TRUE
"2065",528321010,2009-07-01,403000,5.60530504614111,3.53640909090909,15138,2794,"NoRidge","27","6","1",14,1,"1","1","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",506,4,3,"PConc",4,3,1,6,689,1,0,773,1462,"GasA",5,"SBrkr",1490,1304,0,1,0,2,1,4,1,5,9,8,1,3,"Attchd",1995,"Fin",3,810,3,3,3,0,146,202,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",1,2.5,3.5,13,TRUE
"2066",916382100,2009-07-01,410000,5.61278385671974,3.53640909090909,13438,2036,"Timber","22","6","1",1,0,"1","1","3","0","2","0","0","0","Dwelling_20","RL","1Fam","1Story",9,5,"Gable","CompShg","CemntBd","CmentBd","Stone",246,5,3,"CBlock",5,3,4,6,1758,1,0,432,2190,"GasA",5,"SBrkr",2036,0,0,1,0,2,0,3,1,5,9,8,1,5,"Attchd",2008,"Fin",3,780,3,3,3,90,154,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,2,3,1,FALSE
"2067",528166090,2009-07-01,445000,5.64836001098093,3.53640909090909,15274,2452,"NridgHt","26","6","1",6,0,"1","1","1","0","2","0","0","0","Dwelling_20","RL","1Fam","1Story",9,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",724,4,3,"PConc",5,3,1,6,1972,1,0,480,2452,"GasA",5,"SBrkr",2452,0,0,2,0,2,0,3,1,5,10,8,1,4,"Attchd",2003,"Fin",3,886,3,3,3,0,116,0,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",2,2,4,6,FALSE
"2068",923228230,2009-08-01,88000,4.94448267215017,3.57919047619048,2217,1092,"MeadowV","0","5","1",39,0,"1","0","1","0","1","0","0","0","Dwelling_160","RM","TwnhsE","2Story",4,4,"Gable","CompShg","CemntBd","CmentBd","None",0,3,3,"CBlock",3,3,1,4,273,2,273,0,546,"GasA",3,"SBrkr",546,546,0,0,0,1,1,3,1,3,6,8,0,0,"Attchd",1970,"RFn",1,286,3,3,3,238,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,2,"Traditional",0,1.5,1.5,39,FALSE
"2069",535375010,2009-08-01,99900,4.99956548822598,3.57919047619048,5470,792,"OldTown","4","6","1",51,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",3,5,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,1,1,0,1,0,792,792,"GasA",4,"FuseA",792,0,0,0,0,1,0,2,1,3,4,8,0,0,"Attchd",1958,"Unf",1,366,2,3,3,0,90,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,51,FALSE
"2070",535353060,2009-08-01,102900,5.01241537476243,3.57919047619048,9533,1210,"NAmes","11","6","1",56,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,5,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",140,3,3,"Slab",0,0,0,0,0,0,0,0,0,"GasA",3,"FuseA",1210,0,0,0,0,1,1,2,1,3,7,8,0,0,"Attchd",1953,"Fin",1,616,3,3,3,208,0,100,0,0,0,0,"MnPrv","NoMisc",0,"ConLD","Normal",FALSE,1,"Traditional",0,1.5,1.5,56,FALSE
"2071",535477150,2009-08-01,109500,5.03941411917614,3.57919047619048,6600,894,"NAmes","11","6","0",47,0,"1","0","1","0","1","0","0","1","Dwelling_20","RL","1Fam","1Story",5,5,"Hip","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,1,1,0,1,0,894,894,"GasA",4,"SBrkr",894,0,0,0,0,1,0,2,1,3,5,8,0,0,"Detchd",1962,"Unf",1,308,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,47,FALSE
"2072",909101010,2009-08-01,110000,5.04139268515823,3.57919047619048,12354,1196,"Edwards","5","6","1",89,80,"2","0","1","0","2","0","0","0","Dwelling_50","RL","1Fam","1.5Fin",6,8,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,2,2,1,0,1,0,684,684,"GasA",4,"SBrkr",684,512,0,0,0,1,0,3,1,4,7,8,0,0,"Detchd",2005,"Unf",2,528,3,3,3,0,46,0,0,0,0,0,"GdPrv","Shed",800,"ConLI","Normal",FALSE,1.5,"Traditional",0,1,1,9,TRUE
"2073",905452050,2009-08-01,113000,5.05307844348342,3.57919047619048,9340,672,"Edwards","5","6","1",68,9,"1","0","1","0","1","0","0","0","Dwelling_30","RL","1Fam","1Story",4,6,"Hip","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,1,3,344,1,0,328,672,"GasA",3,"SBrkr",672,0,0,1,0,1,0,2,1,3,4,8,0,0,"Attchd",1941,"Unf",1,234,3,3,1,0,113,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,59,TRUE
"2074",535352090,2009-08-01,113000,5.05307844348342,3.57919047619048,8480,793,"NAmes","11","6","1",64,5,"1","0","1","0","2","0","0","0","Dwelling_30","RL","1Fam","1Story",5,6,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",3,3,1,4,700,1,0,93,793,"GasA",3,"SBrkr",793,0,0,1,0,1,0,2,1,2,4,8,0,0,"Detchd",1945,"Unf",1,240,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,59,TRUE
"2075",908275040,2009-08-01,119900,5.07881918309885,3.57919047619048,10926,1678,"Edwards","5","6","1",50,0,"1","0","1","0","1","0","0","0","Dwelling_90","RL","Duplex","1Story",5,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",74,3,3,"CBlock",3,3,1,1,0,1,0,1678,1678,"GasA",3,"SBrkr",1678,0,0,0,0,2,0,6,2,3,10,8,0,0,"NoGarage",1959,"NoGarage",0,0,0,0,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Duplex",0,2,2,50,FALSE
"2076",527453140,2009-08-01,123000,5.0899051114394,3.57919047619048,2280,1055,"NPkVill","9","6","1",34,0,"1","0","1","0","0","0","0","0","Dwelling_120","RL","Twnhs","1Story",7,5,"Gable","CompShg","Plywood","Brk Cmn","None",0,3,3,"CBlock",4,3,1,5,435,2,622,0,1057,"GasA",3,"SBrkr",1055,0,0,0,1,2,0,2,1,3,4,8,1,2,"Attchd",1975,"RFn",2,440,3,3,3,0,27,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,1,"Traditional",0.5,2,2.5,34,FALSE
"2077",907200230,2009-08-01,124000,5.09342168516223,3.57919047619048,8430,1040,"CollgCr","18","6","1",31,0,"1","0","3","1","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",136,3,3,"CBlock",4,3,1,3,616,1,0,424,1040,"GasA",3,"SBrkr",1040,0,0,0,0,2,0,3,1,3,5,8,0,0,"NoGarage",1978,"NoGarage",0,0,0,0,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,2,2,31,FALSE
"2078",914476020,2009-08-01,126000,5.10037054511756,3.57919047619048,10125,1734,"Mitchel","12","6","1",32,0,"1","0","1","0","1","0","0","0","Dwelling_90","RL","Duplex","1.5Fin",5,5,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",0,0,0,0,0,0,0,0,0,"GasA",3,"SBrkr",1302,432,0,0,0,2,0,4,2,4,8,8,0,0,"Attchd",1977,"Unf",2,539,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"COD","Normal",FALSE,2,"Duplex",0,2,2,32,FALSE
"2079",903236040,2009-08-01,126500,5.10209052551184,3.57919047619048,8635,1072,"BrkSide","3","5","1",84,25,"1","0","1","0","1","0","0","0","Dwelling_30","RM","1Fam","1Story",5,5,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,3,2,"BrkTil",3,3,1,2,134,1,0,938,1072,"GasA",3,"SBrkr",1072,0,0,1,0,1,0,2,1,3,5,8,0,0,"Detchd",1982,"Unf",5,1184,2,3,2,0,0,105,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,59,TRUE
"2080",535354070,2009-08-01,129900,5.11360915107303,3.57919047619048,9600,1200,"NAmes","11","6","1",59,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,6,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",3,3,1,4,390,1,0,810,1200,"GasA",3,"SBrkr",1200,0,0,0,0,1,0,3,1,3,6,8,0,0,"Attchd",1950,"Fin",1,246,3,3,3,126,0,0,0,0,0,0,"GdWo","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,59,FALSE
"2081",923252075,2009-08-01,131250,5.11809931207799,3.57919047619048,7706,1091,"Mitchel","12","6","1",16,3,"1","0","1","0","1","0","0","0","Dwelling_80","RL","1Fam","SLvl",6,5,"Gable","CompShg","HdBoard","HdBoard","None",0,3,4,"CBlock",4,3,3,3,114,6,270,0,384,"GasA",5,"SBrkr",1091,0,0,0,1,1,0,2,1,3,5,8,0,0,"Attchd",1993,"Fin",1,429,3,3,3,280,0,0,0,0,0,0,"NoFence","Shed",700,"WD ","Normal",FALSE,2,"Split",0.5,1,1.5,13,TRUE
"2082",535454100,2009-08-01,133500,5.12548126570059,3.57919047619048,10800,1461,"NAmes","11","6","1",60,47,"1","0","1","0","1","1","0","0","Dwelling_50","RL","1Fam","1.5Fin",4,7,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,1,1,0,1,0,832,832,"GasA",3,"FuseF",832,629,0,0,0,2,0,4,1,3,6,8,0,0,"Detchd",1949,"Unf",1,384,3,3,3,0,204,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,2,2,13,TRUE
"2083",907227030,2009-08-01,133500,5.12548126570059,3.57919047619048,15523,864,"CollgCr","18","6","1",37,0,"1","1","1","0","4","0","0","0","Dwelling_20","RL","1Fam","1Story",5,6,"Gable","CompShg","HdBoard","Plywood","None",0,3,3,"CBlock",3,3,3,4,460,1,0,404,864,"GasA",5,"SBrkr",864,0,0,1,0,1,0,3,1,3,5,8,1,2,"Attchd",1972,"Unf",1,338,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,37,FALSE
"2084",903481120,2009-08-01,135000,5.13033376849501,3.57919047619048,5160,1666,"IDOTRR","2","5","1",82,23,"1","0","1","0","2","0","0","0","Dwelling_50","RM","1Fam","1.5Fin",6,6,"Gable","CompShg","MetalSd","MetalSd","None",0,3,2,"BrkTil",3,3,1,1,0,1,0,1204,1204,"GasA",3,"FuseA",1204,462,0,0,0,1,0,3,1,3,4,8,0,0,"Detchd",1927,"Unf",1,384,2,3,3,0,0,148,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,1,1,59,TRUE
"2085",535375050,2009-08-01,135000,5.13033376849501,3.57919047619048,10410,1656,"OldTown","4","6","1",93,71,"1","0","1","0","1","0","0","0","Dwelling_50","RL","1Fam","1.5Fin",5,7,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",2,3,1,1,0,1,0,660,660,"GasA",5,"SBrkr",808,704,144,0,0,2,1,3,1,3,8,6,0,0,"Detchd",1916,"Unf",1,180,2,2,1,0,0,0,140,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,2.5,2.5,22,TRUE
"2086",534275060,2009-08-01,141500,5.15075643986031,3.57919047619048,7436,894,"NAmes","11","6","1",49,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",4,7,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",3,3,1,5,734,1,0,160,894,"GasA",4,"SBrkr",894,0,0,1,0,1,0,2,1,3,5,8,1,1,"Detchd",1988,"Unf",2,396,3,3,3,0,0,0,360,0,0,0,"GdWo","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,49,FALSE
"2087",531375090,2009-08-01,142000,5.15228834438306,3.57919047619048,13072,1114,"SawyerW","13","6","1",5,0,"1","0","1","0","1","0","1","0","Dwelling_20","RL","1Fam","1Story",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,1,1,0,1,0,1114,1114,"GasA",5,"SBrkr",1114,0,0,0,0,1,1,3,1,4,6,8,0,0,"NoGarage",2004,"NoGarage",0,0,0,0,3,0,39,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1.5,1.5,5,FALSE
"2088",531363050,2009-08-01,143500,5.15685190107001,3.57919047619048,7500,1158,"SawyerW","13","6","1",5,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,1,1,0,1,0,1158,1158,"GasA",5,"SBrkr",1158,0,0,0,0,1,1,3,1,4,5,8,0,0,"NoGarage",2004,"NoGarage",0,0,0,0,3,0,50,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1.5,1.5,5,FALSE
"2089",909253180,2009-08-01,145000,5.16136800223498,3.57919047619048,6292,1477,"SWISU","6","6","1",81,22,"1","0","1","0","1","0","0","0","Dwelling_50","RL","1Fam","1.5Fin",7,7,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,1,1,0,1,0,861,861,"GasA",4,"SBrkr",877,600,0,0,1,2,0,3,1,3,6,8,1,4,"Detchd",1928,"Unf",1,216,3,3,3,0,50,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0.5,2,2.5,59,TRUE
"2090",527402220,2009-08-01,148500,5.17172645365323,3.57919047619048,8750,1002,"NAmes","11","6","1",39,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,6,"Gable","CompShg","MetalSd","MetalSd","BrkFace",76,3,3,"CBlock",3,3,1,4,828,1,0,174,1002,"GasA",3,"SBrkr",1002,0,0,1,0,1,0,3,1,3,5,8,0,0,"Detchd",1973,"Unf",2,902,3,3,3,0,0,0,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,39,FALSE
"2091",535376060,2009-08-01,149000,5.17318626841227,3.57919047619048,10800,1352,"OldTown","4","6","1",70,67,"1","0","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",5,7,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"BrkTil",3,3,1,1,0,1,0,676,676,"GasA",5,"SBrkr",676,676,0,0,1,2,0,4,1,4,7,8,0,0,"Detchd",1939,"Unf",2,720,3,3,3,187,0,128,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0.5,2,2.5,3,TRUE
"2092",903451090,2009-08-01,149000,5.17318626841227,3.57919047619048,6876,1930,"IDOTRR","2","5","1",82,23,"1","0","1","0","1","0","0","0","Dwelling_70","RM","1Fam","2Story",6,5,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",3,2,1,4,522,1,0,198,720,"GasA",2,"SBrkr",1146,784,0,1,0,2,0,4,1,3,8,8,0,0,"Attchd",1927,"Unf",1,316,3,3,3,0,0,213,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",1,2,3,59,TRUE
"2093",535382100,2009-08-01,156500,5.19451434188247,3.57919047619048,7200,1690,"OldTown","4","6","1",99,98,"1","0","1","0","2","1","0","0","Dwelling_70","RL","1Fam","2Story",7,9,"Gable","CompShg","VinylSd","VinylSd","None",0,4,4,"PConc",3,3,1,1,0,1,0,560,560,"GasA",5,"SBrkr",930,760,0,0,0,2,0,4,1,4,5,8,0,0,"Detchd",2008,"Unf",2,624,3,3,3,0,0,112,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2,2,1,TRUE
"2094",534403370,2009-08-01,158000,5.19865708695442,3.57919047619048,12095,1445,"NAmes","11","6","1",45,0,"1","1","1","0","2","0","0","0","Dwelling_80","RL","1Fam","SLvl",6,6,"Gable","CompShg","MetalSd","HdBoard","BrkFace",115,3,4,"CBlock",3,3,4,3,564,1,0,563,1127,"GasA",3,"SBrkr",1445,0,0,0,0,1,1,3,1,3,7,8,1,2,"Attchd",1964,"RFn",2,645,3,3,3,180,0,0,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,2,"Split",0,1.5,1.5,45,FALSE
"2095",527375210,2009-08-01,158000,5.19865708695442,3.57919047619048,11050,1193,"NWAmes","15","6","1",34,0,"1","1","1","0","2","0","0","0","Dwelling_20","RL","1Fam","1Story",7,5,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",3,3,1,5,636,1,0,540,1176,"GasA",2,"SBrkr",1193,0,0,0,0,2,0,3,1,3,5,8,1,3,"Attchd",1975,"Unf",2,506,3,3,3,40,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,2,2,34,FALSE
"2096",534129370,2009-08-01,163000,5.21218760440396,3.57919047619048,9600,1336,"NWAmes","15","6","1",40,0,"1","0","1","0","1","1","0","0","Dwelling_20","RL","1Fam","1Story",5,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",128,3,3,"CBlock",4,3,2,5,553,3,147,588,1288,"GasA",3,"SBrkr",1336,0,0,0,1,2,0,3,1,3,6,8,1,2,"Attchd",1969,"RFn",2,502,3,3,3,312,11,0,0,0,0,0,"NoFence","Shed",650,"WD ","Normal",FALSE,1,"Traditional",0.5,2,2.5,40,FALSE
"2097",909277100,2009-08-01,163500,5.21351775699631,3.57919047619048,13360,964,"Crawfor","19","6","1",88,85,"2","1","3","0","1","0","0","0","Dwelling_30","RL","1Fam","1Story",5,7,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,4,"BrkTil",4,3,1,5,713,1,0,163,876,"GasA",5,"SBrkr",964,0,0,1,0,1,0,2,1,3,5,8,0,0,"Detchd",1921,"Unf",2,432,3,3,3,0,0,44,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,3,TRUE
"2098",527376100,2009-08-01,165000,5.21748394421391,3.57919047619048,10140,1350,"NWAmes","15","6","1",35,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",6,5,"Hip","CompShg","HdBoard","HdBoard","BrkFace",174,3,3,"CBlock",4,3,1,1,0,1,0,1064,1064,"GasA",3,"SBrkr",1350,0,0,0,0,2,0,3,1,3,7,8,1,3,"Attchd",1974,"RFn",2,478,3,3,3,0,0,0,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,2,2,35,FALSE
"2099",528235200,2009-08-01,170000,5.23044892137827,3.57919047619048,9434,1374,"Gilbert","14","6","1",5,1,"1","1","1","0","1","0","0","0","Dwelling_80","RL","1Fam","SLvl",7,5,"Gable","CompShg","WdShing","Wd Shng","None",0,4,3,"PConc",4,3,2,1,0,1,0,384,384,"GasA",5,"SBrkr",744,630,0,0,0,2,1,3,1,4,6,8,1,4,"BuiltIn",2004,"Fin",2,400,3,3,3,100,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Split",0,2.5,2.5,4,TRUE
"2100",533236050,2009-08-01,172500,5.23678909940929,3.57919047619048,2645,1739,"Somerst","21","4","1",10,1,"3","0","1","0","1","0","0","0","Dwelling_160","FV","Twnhs","2Story",8,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",456,4,3,"PConc",4,3,1,6,649,1,0,321,970,"GasA",5,"SBrkr",983,756,0,1,0,2,1,3,1,4,7,8,0,0,"Attchd",1999,"Fin",2,480,3,3,3,115,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Abnorml",TRUE,2,"Traditional",1,2.5,3.5,9,TRUE
"2101",535154060,2009-08-01,176000,5.24551266781415,3.57919047619048,12285,1329,"NAmes","11","6","1",49,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",7,6,"Gable","CompShg","Plywood","Plywood","BrkFace",128,3,3,"CBlock",3,3,1,4,544,1,0,785,1329,"GasA",4,"SBrkr",1329,0,0,0,0,1,1,3,1,3,5,8,2,4,"Attchd",1960,"Unf",2,441,3,3,3,0,0,203,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1.5,1.5,49,FALSE
